Initial Solid Degradable Fraction,Placement Dry Density,Placement Moisture Content,Maximum Hydrolysis Rate,Thermal Conductivity,Specific Heat Capacity,Injection Pressure,Injection Duration,Time,Methane Generation,Max Temp
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.424,93.0969666,54.402364
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.563,93.18568604,54.079498
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.702,93.26127856,53.777468
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.842,93.33057338,53.471403
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.981,93.39649732,53.1598
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.12,93.46579888,52.822783
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.26,93.5333578,52.446296
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.399,93.58889996,52.042991
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.538,93.63647582,51.625469
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.677,93.6802098,51.200494
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.817,93.72467718,50.758089
57.4,616.5,35.9,2500,0.63,1616.8,92,20,23.956,93.77251544,50.323844
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.095,93.81546894,49.852472
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.234,93.84905664,49.357706
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.374,93.87815657,48.852961
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.513,93.90515726,48.347141
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.652,93.93483582,47.822985
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.792,93.96654632,47.284473
57.4,616.5,35.9,2500,0.63,1616.8,92,20,24.931,93.99126612,46.730498
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.07,94.00982952,46.192633
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.209,94.02597072,45.654443
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.349,94.04235415,45.115026
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.488,94.06255252,44.573726
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.627,94.08178202,44.020767
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.767,94.09488876,43.460063
57.4,616.5,35.9,2500,0.63,1616.8,92,20,25.906,94.10494758,42.916141
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.045,94.11423937,42.414895
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.184,94.12576496,41.945173
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.324,94.14052013,41.477116
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.463,94.15167566,41.011173
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.602,94.15860582,40.548095
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.741,94.16429124,40.096182
57.4,616.5,35.9,2500,0.63,1616.8,92,20,26.881,94.17031307,39.661117
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.02,94.17960486,39.253548
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.159,94.18934745,38.853096
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.299,94.19482429,38.447793
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.438,94.19817499,38.047785
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.577,94.20114217,37.664043
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.716,94.20573088,37.301627
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.856,94.21323294,36.944047
57.4,616.5,35.9,2500,0.63,1616.8,92,20,27.995,94.21856848,36.592045
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.134,94.22087629,36.250481
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.273,94.22246417,35.925991
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.413,94.22442211,35.606534
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.552,94.22903773,35.299981
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.691,94.23444056,35.01597
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.831,94.23683583,34.733974
57.4,616.5,35.9,2500,0.63,1616.8,92,20,28.97,94.23783162,34.457195
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.109,94.2387063,34.196222
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.248,94.24088627,33.945555
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.388,94.24546825,33.699425
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.527,94.24855654,33.465164
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.666,94.24946486,33.244965
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.806,94.24996276,33.02599
57.4,616.5,35.9,2500,0.63,1616.8,92,20,29.945,94.25079707,32.818991
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.084,94.25374407,32.623922
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.223,94.25732353,32.432793
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.363,94.25864227,32.248961
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.502,94.25901233,32.076202
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.641,94.25934875,31.906537
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.78,94.26074823,31.747395
57.4,616.5,35.9,2500,0.63,1616.8,92,20,30.92,94.26399128,31.589388
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.059,94.2660165,31.435222
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.198,94.26646729,31.283277
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.338,94.26666241,31.13225
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.477,94.26717377,30.983997
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.616,94.26935374,30.838017
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.755,94.27189704,30.694365
57.4,616.5,35.9,2500,0.63,1616.8,92,20,31.895,94.2726977,30.552009
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.034,94.27287264,30.412751
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.173,94.27305431,30.275065
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.312,94.27413756,30.139194
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.452,94.27656648,30.004575
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.591,94.2779256,29.873087
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.73,94.27818127,29.743728
57.4,616.5,35.9,2500,0.63,1616.8,92,20,32.87,94.2782822,29.614985
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.009,94.27867917,29.48866
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.148,94.28040834,29.364166
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.287,94.28223844,29.241685
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.427,94.28272961,29.120391
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.566,94.28282381,29.001638
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.705,94.28295164,28.884106
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.845,94.28387342,28.767261
57.4,616.5,35.9,2500,0.63,1616.8,92,20,33.984,94.28571698,28.652966
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.123,94.2866253,28.540711
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.262,94.28676659,28.430076
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.402,94.28682715,28.319823
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.541,94.28717702,28.211521
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.68,94.28858996,28.104736
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.819,94.28988853,27.999736
57.4,616.5,35.9,2500,0.63,1616.8,92,20,34.959,94.29018457,27.895579
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.098,94.29024513,27.793451
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.237,94.29035278,27.692225
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.377,94.29116018,27.591503
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.516,94.29256639,27.49303
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.655,94.29314503,27.39617
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.794,94.29323249,27.300578
57.4,616.5,35.9,2500,0.63,1616.8,92,20,35.934,94.29327286,27.205152
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.073,94.29360928,27.111378
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.212,94.29475982,27.018792
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.351,94.29566814,26.927715
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.491,94.29584308,26.837348
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.63,94.29587672,26.748509
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.769,94.29597764,26.660395
57.4,616.5,35.9,2500,0.63,1616.8,92,20,36.909,94.29669757,26.572654
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.048,94.29776064,26.486773
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.187,94.29811725,26.402308
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.326,94.29816434,26.318742
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.466,94.29819798,26.235247
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.605,94.29852094,26.15311
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.744,94.29946291,26.071987
57.4,616.5,35.9,2500,0.63,1616.8,92,20,37.884,94.30008191,25.991606
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.023,94.30017611,25.91284
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.162,94.30019629,25.834721
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.301,94.30030394,25.757129
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.441,94.30094313,25.679762
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.58,94.30172362,25.604152
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.719,94.30193219,25.529597
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.858,94.30196584,25.455833
57.4,616.5,35.9,2500,0.63,1616.8,92,20,38.998,94.30199275,25.38194
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.137,94.30231571,25.309127
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.276,94.30306928,25.237271
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.416,94.30346625,25.166043
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.555,94.30352007,25.096142
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.694,94.30353353,25.026685
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.833,94.30364791,24.957612
57.4,616.5,35.9,2500,0.63,1616.8,92,20,39.973,94.30421309,24.888789
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.112,94.30476481,24.821467
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.251,94.30488592,24.755019
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.39,94.30490611,24.689153
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.53,94.30493975,24.623065
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.669,94.30524925,24.557969
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.808,94.30583461,24.493685
57.4,616.5,35.9,2500,0.63,1616.8,92,20,40.948,94.30608356,24.429987
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.087,94.3061172,24.367322
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.226,94.30612393,24.304937
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.365,94.30625177,24.242897
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.505,94.30672948,24.181036
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.644,94.30711299,24.120527
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.783,94.30718027,24.060785
57.4,616.5,35.9,2500,0.63,1616.8,92,20,41.923,94.30719373,24.000991
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.062,94.30722737,23.941785
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.201,94.30752342,24.492796
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.34,94.30797421,23.825037
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.48,94.30812224,23.767513
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.619,94.30813569,23.71087
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.758,94.30814915,23.654382
57.4,616.5,35.9,2500,0.63,1616.8,92,20,42.897,94.30828372,23.598126
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.037,94.30868741,23.542108
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.176,94.30893636,23.487313
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.315,94.30897,23.433095
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.455,94.30898346,23.37877
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.594,94.30902383,23.324921
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.733,94.30929969,24.524026
57.4,616.5,35.9,2500,0.63,1616.8,92,20,43.872,94.30962938,23.218748
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.012,94.30971012,23.166432
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.151,94.30972357,23.11482
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.29,94.3097303,23.063222
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.429,94.3098716,23.420295
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.569,94.31019455,22.960732
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.708,94.31035603,22.910749
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.847,94.31037622,22.861258
57.4,616.5,35.9,2500,0.63,1616.8,92,20,44.987,94.31038295,22.811487
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.126,94.31043005,22.762118
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.265,94.31067899,24.224335
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.404,94.31091448,22.664985
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.544,94.31096158,22.617028
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.683,94.31096158,22.56966
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.822,94.31097504,22.522242
57.4,616.5,35.9,2500,0.63,1616.8,92,20,45.962,94.31111633,24.103994
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.101,94.31137201,22.428117
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.24,94.31147293,22.382224
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.379,94.31147966,22.336665
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.519,94.31148639,22.290805
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.658,94.31154022,22.245338
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.797,94.31175552,23.595447
57.4,616.5,35.9,2500,0.63,1616.8,92,20,46.936,94.311917,22.155868
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.076,94.31193719,22.111674
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.215,94.31194391,22.067933
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.354,94.31195737,22.02414
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.494,94.31209194,24.423791
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.633,94.31228706,21.937195
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.772,94.31234761,21.894823
57.4,616.5,35.9,2500,0.63,1616.8,92,20,47.911,94.31235434,21.852715
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.051,94.31235434,21.810221
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.19,94.3124149,22.59044
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.329,94.31259656,22.64874
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.468,94.31270421,21.685305
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.608,94.31271094,21.644357
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.747,94.31271767,21.603748
57.4,616.5,35.9,2500,0.63,1616.8,92,20,48.886,94.31273785,21.563027
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.026,94.31286569,24.40228
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.165,94.31300699,21.482408
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.304,94.3130339,21.44306
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.443,94.31304063,21.403909
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.583,94.31304736,21.364345
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.722,94.31310791,23.502987
57.4,616.5,35.9,2500,0.63,1616.8,92,20,49.861,94.31325593,21.414365
57.4,616.5,35.9,2500,0.63,1616.8,92,20,50,94.31332322,21.248204
